SCHED 1145ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25535 [ 20 3 45 80 ] schedticks=[ 787 773 1782 1311 ]
SCHED 1157ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25535 [ 19 3 19 57 ] schedticks=[ 788 773 1808 1334 ]
SCHED 1169ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25406 [ 19 4 127 49 ] schedticks=[ 789 773 1828 1343 ]
SCHED 1181ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25405 [ 20 3 98 49 ] schedticks=[ 789 774 1859 1343 ]
SCHED 1193ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25405 [ 21 3 70 16 ] schedticks=[ 789 775 1886 1376 ]
SCHED 1204ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25404 [ 20 3 50 0 ] schedticks=[ 790 775 1908 1392 ]
SCHED 1216ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25404 [ 21 3 27 0 ] schedticks=[ 791 776 1930 1392 ]
SCHED 1229ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25275 [ 21 3 27 102 ] schedticks=[ 791 776 1930 1420 ]
SCHED 1239ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25274 [ 22 3 2 82 ] schedticks=[ 791 777 1956 1440 ]
SCHED 1251ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25145 [ 21 3 105 57 ] schedticks=[ 792 777 1982 1466 ]
SCHED 1261ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25145 [ 23 3 86 56 ] schedticks=[ 792 778 2000 1467 ]
SCHED 1274ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25145 [ 22 3 85 27 ] schedticks=[ 793 778 2001 1496 ]
SCHED 1289ms: gomaxprocs=4 idleprocs=0 threads=6 spinningthreads=0 needspinning=1 idlethreads=1 runqueue=25145 [ 23 4 84 1 ] schedticks=[ 793 778 2002 1523 ]
